,mae_name,C,gamma,tol,eps,mae
959,SVR_0.005_0.01_100.0_100.0,0.005,0.01,100.0,100.0,9544314.612730792
960,SVR_0.005_0.1_1e-07_1e-05,0.005,0.1,1e-07,1e-05,9544311.612732643
961,SVR_0.005_0.1_1e-07_0.0001,0.005,0.1,1e-07,0.0001,9544311.612732643
962,SVR_0.005_0.1_1e-07_0.001,0.005,0.1,1e-07,0.001,9544311.612732643
963,SVR_0.005_0.1_1e-07_0.01,0.005,0.1,1e-07,0.01,9544311.612732643
964,SVR_0.005_0.1_1e-07_0.1,0.005,0.1,1e-07,0.1,9544311.612732643
965,SVR_0.005_0.1_1e-07_1.0,0.005,0.1,1e-07,1.0,9544311.612732643
966,SVR_0.005_0.1_1e-07_10.0,0.005,0.1,1e-07,10.0,9544311.612732643
967,SVR_0.005_0.1_1e-07_100.0,0.005,0.1,1e-07,100.0,9544311.612732742
968,SVR_0.005_0.1_1e-06_1e-05,0.005,0.1,1e-06,1e-05,9544311.612732643
969,SVR_0.005_0.1_1e-06_0.0001,0.005,0.1,1e-06,0.0001,9544311.612732643
970,SVR_0.005_0.1_1e-06_0.001,0.005,0.1,1e-06,0.001,9544311.612732643
971,SVR_0.005_0.1_1e-06_0.01,0.005,0.1,1e-06,0.01,9544311.612732643
972,SVR_0.005_0.1_1e-06_0.1,0.005,0.1,1e-06,0.1,9544311.612732643
973,SVR_0.005_0.1_1e-06_1.0,0.005,0.1,1e-06,1.0,9544311.612732643
974,SVR_0.005_0.1_1e-06_10.0,0.005,0.1,1e-06,10.0,9544311.612732643
975,SVR_0.005_0.1_1e-06_100.0,0.005,0.1,1e-06,100.0,9544311.612732742
976,SVR_0.005_0.1_9.999999999999999e-06_1e-05,0.005,0.1,9.999999999999999e-06,1e-05,9544311.612732643
977,SVR_0.005_0.1_9.999999999999999e-06_0.0001,0.005,0.1,9.999999999999999e-06,0.0001,9544311.612732643
978,SVR_0.005_0.1_9.999999999999999e-06_0.001,0.005,0.1,9.999999999999999e-06,0.001,9544311.612732643
979,SVR_0.005_0.1_9.999999999999999e-06_0.01,0.005,0.1,9.999999999999999e-06,0.01,9544311.612732643
980,SVR_0.005_0.1_9.999999999999999e-06_0.1,0.005,0.1,9.999999999999999e-06,0.1,9544311.612732643
981,SVR_0.005_0.1_9.999999999999999e-06_1.0,0.005,0.1,9.999999999999999e-06,1.0,9544311.612732643
982,SVR_0.005_0.1_9.999999999999999e-06_10.0,0.005,0.1,9.999999999999999e-06,10.0,9544311.612732643
983,SVR_0.005_0.1_9.999999999999999e-06_100.0,0.005,0.1,9.999999999999999e-06,100.0,9544311.612732742
984,SVR_0.005_0.1_9.999999999999999e-05_1e-05,0.005,0.1,9.999999999999999e-05,1e-05,9544311.612732643
985,SVR_0.005_0.1_9.999999999999999e-05_0.0001,0.005,0.1,9.999999999999999e-05,0.0001,9544311.612732643
986,SVR_0.005_0.1_9.999999999999999e-05_0.001,0.005,0.1,9.999999999999999e-05,0.001,9544311.612732643
987,SVR_0.005_0.1_9.999999999999999e-05_0.01,0.005,0.1,9.999999999999999e-05,0.01,9544311.612732643
988,SVR_0.005_0.1_9.999999999999999e-05_0.1,0.005,0.1,9.999999999999999e-05,0.1,9544311.612732643
989,SVR_0.005_0.1_9.999999999999999e-05_1.0,0.005,0.1,9.999999999999999e-05,1.0,9544311.612732643
990,SVR_0.005_0.1_9.999999999999999e-05_10.0,0.005,0.1,9.999999999999999e-05,10.0,9544311.612732643
991,SVR_0.005_0.1_9.999999999999999e-05_100.0,0.005,0.1,9.999999999999999e-05,100.0,9544311.612732742
992,SVR_0.005_0.1_0.001_1e-05,0.005,0.1,0.001,1e-05,9544311.612732643
993,SVR_0.005_0.1_0.001_0.0001,0.005,0.1,0.001,0.0001,9544311.612732643
994,SVR_0.005_0.1_0.001_0.001,0.005,0.1,0.001,0.001,9544311.612732643
995,SVR_0.005_0.1_0.001_0.01,0.005,0.1,0.001,0.01,9544311.612732643
996,SVR_0.005_0.1_0.001_0.1,0.005,0.1,0.001,0.1,9544311.612732643
997,SVR_0.005_0.1_0.001_1.0,0.005,0.1,0.001,1.0,9544311.612732643
998,SVR_0.005_0.1_0.001_10.0,0.005,0.1,0.001,10.0,9544311.612732643
999,SVR_0.005_0.1_0.001_100.0,0.005,0.1,0.001,100.0,9544311.612732742
1000,SVR_0.005_0.1_0.01_1e-05,0.005,0.1,0.01,1e-05,9544311.612732643
1001,SVR_0.005_0.1_0.01_0.0001,0.005,0.1,0.01,0.0001,9544311.612732643
1002,SVR_0.005_0.1_0.01_0.001,0.005,0.1,0.01,0.001,9544311.612732643
1003,SVR_0.005_0.1_0.01_0.01,0.005,0.1,0.01,0.01,9544311.612732643
1004,SVR_0.005_0.1_0.01_0.1,0.005,0.1,0.01,0.1,9544311.612732643
1005,SVR_0.005_0.1_0.01_1.0,0.005,0.1,0.01,1.0,9544311.612732643
1006,SVR_0.005_0.1_0.01_10.0,0.005,0.1,0.01,10.0,9544311.612732643
1007,SVR_0.005_0.1_0.01_100.0,0.005,0.1,0.01,100.0,9544311.612732742
1008,SVR_0.005_0.1_0.1_1e-05,0.005,0.1,0.1,1e-05,9544311.612732643
1009,SVR_0.005_0.1_0.1_0.0001,0.005,0.1,0.1,0.0001,9544311.612732643
1010,SVR_0.005_0.1_0.1_0.001,0.005,0.1,0.1,0.001,9544311.612732643
1011,SVR_0.005_0.1_0.1_0.01,0.005,0.1,0.1,0.01,9544311.612732643
1012,SVR_0.005_0.1_0.1_0.1,0.005,0.1,0.1,0.1,9544311.612732643
1013,SVR_0.005_0.1_0.1_1.0,0.005,0.1,0.1,1.0,9544311.612732643
1014,SVR_0.005_0.1_0.1_10.0,0.005,0.1,0.1,10.0,9544311.612732643
1015,SVR_0.005_0.1_0.1_100.0,0.005,0.1,0.1,100.0,9544311.612732742
1016,SVR_0.005_0.1_1.0_1e-05,0.005,0.1,1.0,1e-05,9544311.612732643
1017,SVR_0.005_0.1_1.0_0.0001,0.005,0.1,1.0,0.0001,9544311.612732643
1018,SVR_0.005_0.1_1.0_0.001,0.005,0.1,1.0,0.001,9544311.612732643
1019,SVR_0.005_0.1_1.0_0.01,0.005,0.1,1.0,0.01,9544311.612732643
1020,SVR_0.005_0.1_1.0_0.1,0.005,0.1,1.0,0.1,9544311.612732643
1021,SVR_0.005_0.1_1.0_1.0,0.005,0.1,1.0,1.0,9544311.612732643
1022,SVR_0.005_0.1_1.0_10.0,0.005,0.1,1.0,10.0,9544311.612732643
1023,SVR_0.005_0.1_1.0_100.0,0.005,0.1,1.0,100.0,9544311.612732742
1024,SVR_0.005_0.1_10.0_1e-05,0.005,0.1,10.0,1e-05,9544311.612732643
1025,SVR_0.005_0.1_10.0_0.0001,0.005,0.1,10.0,0.0001,9544311.612732643
1026,SVR_0.005_0.1_10.0_0.001,0.005,0.1,10.0,0.001,9544311.612732643
1027,SVR_0.005_0.1_10.0_0.01,0.005,0.1,10.0,0.01,9544311.612732643
1028,SVR_0.005_0.1_10.0_0.1,0.005,0.1,10.0,0.1,9544311.612732643
1029,SVR_0.005_0.1_10.0_1.0,0.005,0.1,10.0,1.0,9544311.612732643
1030,SVR_0.005_0.1_10.0_10.0,0.005,0.1,10.0,10.0,9544311.612732673
1031,SVR_0.005_0.1_10.0_100.0,0.005,0.1,10.0,100.0,9544311.612732768
1032,SVR_0.005_0.1_100.0_1e-05,0.005,0.1,100.0,1e-05,9544329.612732379
1033,SVR_0.005_0.1_100.0_0.0001,0.005,0.1,100.0,0.0001,9544329.612732379
1034,SVR_0.005_0.1_100.0_0.001,0.005,0.1,100.0,0.001,9544329.612732379
1035,SVR_0.005_0.1_100.0_0.01,0.005,0.1,100.0,0.01,9544329.612732379
1036,SVR_0.005_0.1_100.0_0.1,0.005,0.1,100.0,0.1,9544329.612732379
1037,SVR_0.005_0.1_100.0_1.0,0.005,0.1,100.0,1.0,9544329.612732379
1038,SVR_0.005_0.1_100.0_10.0,0.005,0.1,100.0,10.0,9544329.612732379
1039,SVR_0.005_0.1_100.0_100.0,0.005,0.1,100.0,100.0,9544314.612732803
1040,SVR_0.005_1.0_1e-07_1e-05,0.005,1.0,1e-07,1e-05,9544311.612734605
1041,SVR_0.005_1.0_1e-07_0.0001,0.005,1.0,1e-07,0.0001,9544311.612734605
1042,SVR_0.005_1.0_1e-07_0.001,0.005,1.0,1e-07,0.001,9544311.612734605
1043,SVR_0.005_1.0_1e-07_0.01,0.005,1.0,1e-07,0.01,9544311.612734605
1044,SVR_0.005_1.0_1e-07_0.1,0.005,1.0,1e-07,0.1,9544311.612734605
1045,SVR_0.005_1.0_1e-07_1.0,0.005,1.0,1e-07,1.0,9544311.612734605
1046,SVR_0.005_1.0_1e-07_10.0,0.005,1.0,1e-07,10.0,9544311.612734605
1047,SVR_0.005_1.0_1e-07_100.0,0.005,1.0,1e-07,100.0,9544311.612734139
1048,SVR_0.005_1.0_1e-06_1e-05,0.005,1.0,1e-06,1e-05,9544311.612734605
1049,SVR_0.005_1.0_1e-06_0.0001,0.005,1.0,1e-06,0.0001,9544311.612734605
1050,SVR_0.005_1.0_1e-06_0.001,0.005,1.0,1e-06,0.001,9544311.612734605
1051,SVR_0.005_1.0_1e-06_0.01,0.005,1.0,1e-06,0.01,9544311.612734605
1052,SVR_0.005_1.0_1e-06_0.1,0.005,1.0,1e-06,0.1,9544311.612734605
1053,SVR_0.005_1.0_1e-06_1.0,0.005,1.0,1e-06,1.0,9544311.612734605
1054,SVR_0.005_1.0_1e-06_10.0,0.005,1.0,1e-06,10.0,9544311.612734605
1055,SVR_0.005_1.0_1e-06_100.0,0.005,1.0,1e-06,100.0,9544311.612734139
1056,SVR_0.005_1.0_9.999999999999999e-06_1e-05,0.005,1.0,9.999999999999999e-06,1e-05,9544311.612734605
1057,SVR_0.005_1.0_9.999999999999999e-06_0.0001,0.005,1.0,9.999999999999999e-06,0.0001,9544311.612734605
1058,SVR_0.005_1.0_9.999999999999999e-06_0.001,0.005,1.0,9.999999999999999e-06,0.001,9544311.612734605
1059,SVR_0.005_1.0_9.999999999999999e-06_0.01,0.005,1.0,9.999999999999999e-06,0.01,9544311.612734605
1060,SVR_0.005_1.0_9.999999999999999e-06_0.1,0.005,1.0,9.999999999999999e-06,0.1,9544311.612734605
1061,SVR_0.005_1.0_9.999999999999999e-06_1.0,0.005,1.0,9.999999999999999e-06,1.0,9544311.612734605
1062,SVR_0.005_1.0_9.999999999999999e-06_10.0,0.005,1.0,9.999999999999999e-06,10.0,9544311.612734605
1063,SVR_0.005_1.0_9.999999999999999e-06_100.0,0.005,1.0,9.999999999999999e-06,100.0,9544311.612734139
1064,SVR_0.005_1.0_9.999999999999999e-05_1e-05,0.005,1.0,9.999999999999999e-05,1e-05,9544311.612734605
1065,SVR_0.005_1.0_9.999999999999999e-05_0.0001,0.005,1.0,9.999999999999999e-05,0.0001,9544311.612734605
1066,SVR_0.005_1.0_9.999999999999999e-05_0.001,0.005,1.0,9.999999999999999e-05,0.001,9544311.612734605
1067,SVR_0.005_1.0_9.999999999999999e-05_0.01,0.005,1.0,9.999999999999999e-05,0.01,9544311.612734605
1068,SVR_0.005_1.0_9.999999999999999e-05_0.1,0.005,1.0,9.999999999999999e-05,0.1,9544311.612734605
1069,SVR_0.005_1.0_9.999999999999999e-05_1.0,0.005,1.0,9.999999999999999e-05,1.0,9544311.612734605
1070,SVR_0.005_1.0_9.999999999999999e-05_10.0,0.005,1.0,9.999999999999999e-05,10.0,9544311.612734605
1071,SVR_0.005_1.0_9.999999999999999e-05_100.0,0.005,1.0,9.999999999999999e-05,100.0,9544311.612734139
1072,SVR_0.005_1.0_0.001_1e-05,0.005,1.0,0.001,1e-05,9544311.612734605
1073,SVR_0.005_1.0_0.001_0.0001,0.005,1.0,0.001,0.0001,9544311.612734605
1074,SVR_0.005_1.0_0.001_0.001,0.005,1.0,0.001,0.001,9544311.612734605
1075,SVR_0.005_1.0_0.001_0.01,0.005,1.0,0.001,0.01,9544311.612734605
1076,SVR_0.005_1.0_0.001_0.1,0.005,1.0,0.001,0.1,9544311.612734605
1077,SVR_0.005_1.0_0.001_1.0,0.005,1.0,0.001,1.0,9544311.612734605
1078,SVR_0.005_1.0_0.001_10.0,0.005,1.0,0.001,10.0,9544311.612734605
1079,SVR_0.005_1.0_0.001_100.0,0.005,1.0,0.001,100.0,9544311.612734139
1080,SVR_0.005_1.0_0.01_1e-05,0.005,1.0,0.01,1e-05,9544311.612734605
1081,SVR_0.005_1.0_0.01_0.0001,0.005,1.0,0.01,0.0001,9544311.612734605
1082,SVR_0.005_1.0_0.01_0.001,0.005,1.0,0.01,0.001,9544311.612734605
1083,SVR_0.005_1.0_0.01_0.01,0.005,1.0,0.01,0.01,9544311.612734605
1084,SVR_0.005_1.0_0.01_0.1,0.005,1.0,0.01,0.1,9544311.612734605
1085,SVR_0.005_1.0_0.01_1.0,0.005,1.0,0.01,1.0,9544311.612734605
1086,SVR_0.005_1.0_0.01_10.0,0.005,1.0,0.01,10.0,9544311.612734605
1087,SVR_0.005_1.0_0.01_100.0,0.005,1.0,0.01,100.0,9544311.612734139
1088,SVR_0.005_1.0_0.1_1e-05,0.005,1.0,0.1,1e-05,9544311.612734605
1089,SVR_0.005_1.0_0.1_0.0001,0.005,1.0,0.1,0.0001,9544311.612734605
1090,SVR_0.005_1.0_0.1_0.001,0.005,1.0,0.1,0.001,9544311.612734605
1091,SVR_0.005_1.0_0.1_0.01,0.005,1.0,0.1,0.01,9544311.612734605
1092,SVR_0.005_1.0_0.1_0.1,0.005,1.0,0.1,0.1,9544311.612734605
1093,SVR_0.005_1.0_0.1_1.0,0.005,1.0,0.1,1.0,9544311.612734605
1094,SVR_0.005_1.0_0.1_10.0,0.005,1.0,0.1,10.0,9544311.612734605
1095,SVR_0.005_1.0_0.1_100.0,0.005,1.0,0.1,100.0,9544311.612734139
1096,SVR_0.005_1.0_1.0_1e-05,0.005,1.0,1.0,1e-05,9544311.612734605
1097,SVR_0.005_1.0_1.0_0.0001,0.005,1.0,1.0,0.0001,9544311.612734605
1098,SVR_0.005_1.0_1.0_0.001,0.005,1.0,1.0,0.001,9544311.612734605
1099,SVR_0.005_1.0_1.0_0.01,0.005,1.0,1.0,0.01,9544311.612734605
1100,SVR_0.005_1.0_1.0_0.1,0.005,1.0,1.0,0.1,9544311.612734605
1101,SVR_0.005_1.0_1.0_1.0,0.005,1.0,1.0,1.0,9544311.612734605
1102,SVR_0.005_1.0_1.0_10.0,0.005,1.0,1.0,10.0,9544311.612734605
1103,SVR_0.005_1.0_1.0_100.0,0.005,1.0,1.0,100.0,9544311.612734139
1104,SVR_0.005_1.0_10.0_1e-05,0.005,1.0,10.0,1e-05,9544311.612734605
1105,SVR_0.005_1.0_10.0_0.0001,0.005,1.0,10.0,0.0001,9544311.612734605
1106,SVR_0.005_1.0_10.0_0.001,0.005,1.0,10.0,0.001,9544311.612734605
1107,SVR_0.005_1.0_10.0_0.01,0.005,1.0,10.0,0.01,9544311.612734605
1108,SVR_0.005_1.0_10.0_0.1,0.005,1.0,10.0,0.1,9544311.612734605
1109,SVR_0.005_1.0_10.0_1.0,0.005,1.0,10.0,1.0,9544311.612734605
1110,SVR_0.005_1.0_10.0_10.0,0.005,1.0,10.0,10.0,9544311.612734605
1111,SVR_0.005_1.0_10.0_100.0,0.005,1.0,10.0,100.0,9544311.61273332
1112,SVR_0.005_1.0_100.0_1e-05,0.005,1.0,100.0,1e-05,9544329.612731164
1113,SVR_0.005_1.0_100.0_0.0001,0.005,1.0,100.0,0.0001,9544329.612731164
1114,SVR_0.005_1.0_100.0_0.001,0.005,1.0,100.0,0.001,9544329.612731164
1115,SVR_0.005_1.0_100.0_0.01,0.005,1.0,100.0,0.01,9544329.612731164
1116,SVR_0.005_1.0_100.0_0.1,0.005,1.0,100.0,0.1,9544329.612731164
1117,SVR_0.005_1.0_100.0_1.0,0.005,1.0,100.0,1.0,9544329.612731164
1118,SVR_0.005_1.0_100.0_10.0,0.005,1.0,100.0,10.0,9544329.612731164
1119,SVR_0.005_1.0_100.0_100.0,0.005,1.0,100.0,100.0,9544311.612734426
1120,SVR_0.005_10.0_1e-07_1e-05,0.005,10.0,1e-07,1e-05,9544311.612745177
1121,SVR_0.005_10.0_1e-07_0.0001,0.005,10.0,1e-07,0.0001,9544311.612745177
1122,SVR_0.005_10.0_1e-07_0.001,0.005,10.0,1e-07,0.001,9544311.612745177
1123,SVR_0.005_10.0_1e-07_0.01,0.005,10.0,1e-07,0.01,9544311.612745177
1124,SVR_0.005_10.0_1e-07_0.1,0.005,10.0,1e-07,0.1,9544311.612745177
1125,SVR_0.005_10.0_1e-07_1.0,0.005,10.0,1e-07,1.0,9544311.612745177
1126,SVR_0.005_10.0_1e-07_10.0,0.005,10.0,1e-07,10.0,9544311.612745177
1127,SVR_0.005_10.0_1e-07_100.0,0.005,10.0,1e-07,100.0,9544311.612740537
1128,SVR_0.005_10.0_1e-06_1e-05,0.005,10.0,1e-06,1e-05,9544311.612745177
1129,SVR_0.005_10.0_1e-06_0.0001,0.005,10.0,1e-06,0.0001,9544311.612745177
1130,SVR_0.005_10.0_1e-06_0.001,0.005,10.0,1e-06,0.001,9544311.612745177
1131,SVR_0.005_10.0_1e-06_0.01,0.005,10.0,1e-06,0.01,9544311.612745177
1132,SVR_0.005_10.0_1e-06_0.1,0.005,10.0,1e-06,0.1,9544311.612745177
1133,SVR_0.005_10.0_1e-06_1.0,0.005,10.0,1e-06,1.0,9544311.612745177
1134,SVR_0.005_10.0_1e-06_10.0,0.005,10.0,1e-06,10.0,9544311.612745177
1135,SVR_0.005_10.0_1e-06_100.0,0.005,10.0,1e-06,100.0,9544311.612740537
1136,SVR_0.005_10.0_9.999999999999999e-06_1e-05,0.005,10.0,9.999999999999999e-06,1e-05,9544311.612745177
1137,SVR_0.005_10.0_9.999999999999999e-06_0.0001,0.005,10.0,9.999999999999999e-06,0.0001,9544311.612745177
1138,SVR_0.005_10.0_9.999999999999999e-06_0.001,0.005,10.0,9.999999999999999e-06,0.001,9544311.612745177
1139,SVR_0.005_10.0_9.999999999999999e-06_0.01,0.005,10.0,9.999999999999999e-06,0.01,9544311.612745177
1140,SVR_0.005_10.0_9.999999999999999e-06_0.1,0.005,10.0,9.999999999999999e-06,0.1,9544311.612745177
1141,SVR_0.005_10.0_9.999999999999999e-06_1.0,0.005,10.0,9.999999999999999e-06,1.0,9544311.612745177
1142,SVR_0.005_10.0_9.999999999999999e-06_10.0,0.005,10.0,9.999999999999999e-06,10.0,9544311.612745177
1143,SVR_0.005_10.0_9.999999999999999e-06_100.0,0.005,10.0,9.999999999999999e-06,100.0,9544311.612740537
1144,SVR_0.005_10.0_9.999999999999999e-05_1e-05,0.005,10.0,9.999999999999999e-05,1e-05,9544311.612745177
1145,SVR_0.005_10.0_9.999999999999999e-05_0.0001,0.005,10.0,9.999999999999999e-05,0.0001,9544311.612745177
1146,SVR_0.005_10.0_9.999999999999999e-05_0.001,0.005,10.0,9.999999999999999e-05,0.001,9544311.612745177
1147,SVR_0.005_10.0_9.999999999999999e-05_0.01,0.005,10.0,9.999999999999999e-05,0.01,9544311.612745177
1148,SVR_0.005_10.0_9.999999999999999e-05_0.1,0.005,10.0,9.999999999999999e-05,0.1,9544311.612745177
1149,SVR_0.005_10.0_9.999999999999999e-05_1.0,0.005,10.0,9.999999999999999e-05,1.0,9544311.612745177
1150,SVR_0.005_10.0_9.999999999999999e-05_10.0,0.005,10.0,9.999999999999999e-05,10.0,9544311.612745177
1151,SVR_0.005_10.0_9.999999999999999e-05_100.0,0.005,10.0,9.999999999999999e-05,100.0,9544311.612740537
1152,SVR_0.005_10.0_0.001_1e-05,0.005,10.0,0.001,1e-05,9544311.612745177
1153,SVR_0.005_10.0_0.001_0.0001,0.005,10.0,0.001,0.0001,9544311.612745177
1154,SVR_0.005_10.0_0.001_0.001,0.005,10.0,0.001,0.001,9544311.612745177
1155,SVR_0.005_10.0_0.001_0.01,0.005,10.0,0.001,0.01,9544311.612745177
1156,SVR_0.005_10.0_0.001_0.1,0.005,10.0,0.001,0.1,9544311.612745177
1157,SVR_0.005_10.0_0.001_1.0,0.005,10.0,0.001,1.0,9544311.612745177
1158,SVR_0.005_10.0_0.001_10.0,0.005,10.0,0.001,10.0,9544311.612745177
1159,SVR_0.005_10.0_0.001_100.0,0.005,10.0,0.001,100.0,9544311.612740537
1160,SVR_0.005_10.0_0.01_1e-05,0.005,10.0,0.01,1e-05,9544311.612745177
1161,SVR_0.005_10.0_0.01_0.0001,0.005,10.0,0.01,0.0001,9544311.612745177
1162,SVR_0.005_10.0_0.01_0.001,0.005,10.0,0.01,0.001,9544311.612745177
1163,SVR_0.005_10.0_0.01_0.01,0.005,10.0,0.01,0.01,9544311.612745177
1164,SVR_0.005_10.0_0.01_0.1,0.005,10.0,0.01,0.1,9544311.612745177
1165,SVR_0.005_10.0_0.01_1.0,0.005,10.0,0.01,1.0,9544311.612745177
1166,SVR_0.005_10.0_0.01_10.0,0.005,10.0,0.01,10.0,9544311.612745177
1167,SVR_0.005_10.0_0.01_100.0,0.005,10.0,0.01,100.0,9544311.612740537
1168,SVR_0.005_10.0_0.1_1e-05,0.005,10.0,0.1,1e-05,9544311.612745177
1169,SVR_0.005_10.0_0.1_0.0001,0.005,10.0,0.1,0.0001,9544311.612745177
1170,SVR_0.005_10.0_0.1_0.001,0.005,10.0,0.1,0.001,9544311.612745177
1171,SVR_0.005_10.0_0.1_0.01,0.005,10.0,0.1,0.01,9544311.612745177
1172,SVR_0.005_10.0_0.1_0.1,0.005,10.0,0.1,0.1,9544311.612745177
1173,SVR_0.005_10.0_0.1_1.0,0.005,10.0,0.1,1.0,9544311.612745177
1174,SVR_0.005_10.0_0.1_10.0,0.005,10.0,0.1,10.0,9544311.612745177
1175,SVR_0.005_10.0_0.1_100.0,0.005,10.0,0.1,100.0,9544311.612740537
1176,SVR_0.005_10.0_1.0_1e-05,0.005,10.0,1.0,1e-05,9544311.612745177
1177,SVR_0.005_10.0_1.0_0.0001,0.005,10.0,1.0,0.0001,9544311.612745177
1178,SVR_0.005_10.0_1.0_0.001,0.005,10.0,1.0,0.001,9544311.612745177
1179,SVR_0.005_10.0_1.0_0.01,0.005,10.0,1.0,0.01,9544311.612745177
1180,SVR_0.005_10.0_1.0_0.1,0.005,10.0,1.0,0.1,9544311.612745177
1181,SVR_0.005_10.0_1.0_1.0,0.005,10.0,1.0,1.0,9544311.612745177
1182,SVR_0.005_10.0_1.0_10.0,0.005,10.0,1.0,10.0,9544311.612745177
1183,SVR_0.005_10.0_1.0_100.0,0.005,10.0,1.0,100.0,9544311.612740537
1184,SVR_0.005_10.0_10.0_1e-05,0.005,10.0,10.0,1e-05,9544311.612745177
1185,SVR_0.005_10.0_10.0_0.0001,0.005,10.0,10.0,0.0001,9544311.612745177
1186,SVR_0.005_10.0_10.0_0.001,0.005,10.0,10.0,0.001,9544311.612745177
1187,SVR_0.005_10.0_10.0_0.01,0.005,10.0,10.0,0.01,9544311.612745177
1188,SVR_0.005_10.0_10.0_0.1,0.005,10.0,10.0,0.1,9544311.612745177
1189,SVR_0.005_10.0_10.0_1.0,0.005,10.0,10.0,1.0,9544311.612745177
1190,SVR_0.005_10.0_10.0_10.0,0.005,10.0,10.0,10.0,9544311.612745177
1191,SVR_0.005_10.0_10.0_100.0,0.005,10.0,10.0,100.0,9544311.61273236
1192,SVR_0.005_10.0_100.0_1e-05,0.005,10.0,100.0,1e-05,9544329.6127258
1193,SVR_0.005_10.0_100.0_0.0001,0.005,10.0,100.0,0.0001,9544329.612710822
1194,SVR_0.005_10.0_100.0_0.001,0.005,10.0,100.0,0.001,9544329.612710822
1195,SVR_0.005_10.0_100.0_0.01,0.005,10.0,100.0,0.01,9544329.612710822
1196,SVR_0.005_10.0_100.0_0.1,0.005,10.0,100.0,0.1,9544329.612710822
1197,SVR_0.005_10.0_100.0_1.0,0.005,10.0,100.0,1.0,9544329.612710822
1198,SVR_0.005_10.0_100.0_10.0,0.005,10.0,100.0,10.0,9544329.612710822
1199,SVR_0.005_10.0_100.0_100.0,0.005,10.0,100.0,100.0,9544311.612743394
1200,SVR_0.005_100.0_1e-07_1e-05,0.005,100.0,1e-07,1e-05,9544311.612850333
1201,SVR_0.005_100.0_1e-07_0.0001,0.005,100.0,1e-07,0.0001,9544311.612850333
1202,SVR_0.005_100.0_1e-07_0.001,0.005,100.0,1e-07,0.001,9544311.612850333
1203,SVR_0.005_100.0_1e-07_0.01,0.005,100.0,1e-07,0.01,9544311.612850333
1204,SVR_0.005_100.0_1e-07_0.1,0.005,100.0,1e-07,0.1,9544311.612850333
1205,SVR_0.005_100.0_1e-07_1.0,0.005,100.0,1e-07,1.0,9544311.612850333
1206,SVR_0.005_100.0_1e-07_10.0,0.005,100.0,1e-07,10.0,9544311.612850333
1207,SVR_0.005_100.0_1e-07_100.0,0.005,100.0,1e-07,100.0,9544311.612803835
1208,SVR_0.005_100.0_1e-06_1e-05,0.005,100.0,1e-06,1e-05,9544311.612850333
1209,SVR_0.005_100.0_1e-06_0.0001,0.005,100.0,1e-06,0.0001,9544311.612850333
1210,SVR_0.005_100.0_1e-06_0.001,0.005,100.0,1e-06,0.001,9544311.612850333
1211,SVR_0.005_100.0_1e-06_0.01,0.005,100.0,1e-06,0.01,9544311.612850333
1212,SVR_0.005_100.0_1e-06_0.1,0.005,100.0,1e-06,0.1,9544311.612850333
1213,SVR_0.005_100.0_1e-06_1.0,0.005,100.0,1e-06,1.0,9544311.612850333
1214,SVR_0.005_100.0_1e-06_10.0,0.005,100.0,1e-06,10.0,9544311.612850333
1215,SVR_0.005_100.0_1e-06_100.0,0.005,100.0,1e-06,100.0,9544311.612803835
1216,SVR_0.005_100.0_9.999999999999999e-06_1e-05,0.005,100.0,9.999999999999999e-06,1e-05,9544311.612850333
1217,SVR_0.005_100.0_9.999999999999999e-06_0.0001,0.005,100.0,9.999999999999999e-06,0.0001,9544311.612850333
1218,SVR_0.005_100.0_9.999999999999999e-06_0.001,0.005,100.0,9.999999999999999e-06,0.001,9544311.612850333
1219,SVR_0.005_100.0_9.999999999999999e-06_0.01,0.005,100.0,9.999999999999999e-06,0.01,9544311.612850333
1220,SVR_0.005_100.0_9.999999999999999e-06_0.1,0.005,100.0,9.999999999999999e-06,0.1,9544311.612850333
1221,SVR_0.005_100.0_9.999999999999999e-06_1.0,0.005,100.0,9.999999999999999e-06,1.0,9544311.612850333
1222,SVR_0.005_100.0_9.999999999999999e-06_10.0,0.005,100.0,9.999999999999999e-06,10.0,9544311.612850333
1223,SVR_0.005_100.0_9.999999999999999e-06_100.0,0.005,100.0,9.999999999999999e-06,100.0,9544311.612803835
1224,SVR_0.005_100.0_9.999999999999999e-05_1e-05,0.005,100.0,9.999999999999999e-05,1e-05,9544311.612850333
1225,SVR_0.005_100.0_9.999999999999999e-05_0.0001,0.005,100.0,9.999999999999999e-05,0.0001,9544311.612850333
1226,SVR_0.005_100.0_9.999999999999999e-05_0.001,0.005,100.0,9.999999999999999e-05,0.001,9544311.612850333
1227,SVR_0.005_100.0_9.999999999999999e-05_0.01,0.005,100.0,9.999999999999999e-05,0.01,9544311.612850333
1228,SVR_0.005_100.0_9.999999999999999e-05_0.1,0.005,100.0,9.999999999999999e-05,0.1,9544311.612850333
1229,SVR_0.005_100.0_9.999999999999999e-05_1.0,0.005,100.0,9.999999999999999e-05,1.0,9544311.612850333
1230,SVR_0.005_100.0_9.999999999999999e-05_10.0,0.005,100.0,9.999999999999999e-05,10.0,9544311.612850333
1231,SVR_0.005_100.0_9.999999999999999e-05_100.0,0.005,100.0,9.999999999999999e-05,100.0,9544311.612803835
