16,0,942.3828125,368.6523438
16,50,932.6171875,363.7695313
16,100,920.4101563,358.8867188
16,150,910.6445313,354.0039063
16,200,898.4375,349.1210938
16,250,888.671875,344.2382813
16,300,876.4648438,341.796875
16,350,866.6992188,336.9140625
16,400,856.9335938,332.03125
20,0,935.0585938,363.7695313
20,50,922.8515625,358.8867188
20,100,910.6445313,354.0039063
20,150,900.8789063,349.1210938
20,200,888.671875,346.6796875
20,250,878.90625,341.796875
20,300,866.6992188,336.9140625
20,350,856.9335938,334.4726563
20,400,847.1679688,329.5898438
24,0,922.8515625,358.8867188
24,50,913.0859375,354.0039063
24,100,900.8789063,351.5625
24,150,891.1132813,346.6796875
24,200,878.90625,341.796875
24,250,869.140625,339.3554688
24,300,859.375,334.4726563
24,350,849.609375,329.5898438
24,400,839.84375,327.1484375
26,0,917.96875,356.4453125
26,50,908.203125,354.0039063
26,100,895.9960938,349.1210938
26,150,886.2304688,344.2382813
26,200,874.0234375,339.3554688
26,250,864.2578125,336.9140625
26,300,854.4921875,332.03125
26,350,844.7265625,329.5898438
26,400,834.9609375,324.7070313
28,0,913.0859375,356.4453125
28,50,903.3203125,351.5625
28,100,891.1132813,346.6796875
28,150,881.3476563,341.796875
28,200,871.5820313,339.3554688
28,250,859.375,334.4726563
28,300,849.609375,329.5898438
28,350,839.84375,327.1484375
28,400,830.078125,322.265625
32,0,903.3203125,351.5625
32,50,893.5546875,346.6796875
32,100,881.3476563,344.2382813
32,150,871.5820313,339.3554688
32,200,861.8164063,334.4726563
32,250,852.0507813,332.03125
32,300,842.2851563,327.1484375
32,350,832.5195313,324.7070313
32,400,822.7539063,319.8242188
36,0,893.5546875,346.6796875
36,50,893.5546875,346.6796875
36,100,874.0234375,339.3554688
36,150,861.8164063,334.4726563
36,200,852.0507813,332.03125
36,250,842.2851563,327.1484375
36,300,842.2851563,327.1484375
36,350,822.7539063,319.8242188
36,400,815.4296875,317.3828125
