25.3,0,1.77839
25.3,100,1.782611
25.3,130,1.783214
25.3,160,1.78442
25.3,190,1.785023
25.3,220,1.786229
25.3,250,1.786832
25.3,280,1.788038
25.3,310,1.788641
25.3,340,1.789847
25.3,370,1.79045
25.3,400,1.791656
 
