25.2,0,1.77839
25.2,100,1.782611
25.2,130,1.783214
25.2,160,1.78442
25.2,190,1.785023
25.2,220,1.786229
25.2,250,1.786832
25.2,280,1.788038
25.2,310,1.788641
25.2,340,1.789847
25.2,370,1.79045
25.2,400,1.791656
25.4,0,1.77839
25.4,100,1.782611
25.4,130,1.782611
25.4,160,1.783817
25.4,190,1.78442
25.4,220,1.785626
25.4,250,1.786229
25.4,280,1.786832
25.4,310,1.788641
25.4,340,1.789847
25.4,370,1.79045
25.4,400,1.791656
