0	64.9
1.543209877	64.4
3.086419753	63.3
4.62962963	60
6.172839506	55.9
7.716049383	52.3
9.259259259	48
10.80246914	43.1
12.34567901	38.4
13.88888889	32.8
15.43209877	27.4
16.97530864	21.7
18.51851852	16.5
20.0617284	12.1
21.60493827	8.1
22.37654321	6.3
23.14814815	4.7
23.91975309	3.3
24.69135802	2.5
25.46296296	1.7
26.2345679	1.1
27.00617284	0.9
27.77777778	0.9
