23.91975309,3.3
16.97530864,21.7
25.46296296,1.7
12.34567901,38.4
1.543209877,64.4
9.259259259,48.0
6.172839506,55.9
20.0617284,12.1
4.62962963,60.0
13.88888889,32.8
27.00617284,0.9
3.086419753,63.3
0.0,64.9
27.77777778,0.9
10.80246914,43.1
23.14814815,4.7
15.43209877,27.4
26.2345679,1.1
24.69135802,2.5
22.37654321,6.3
7.716049383,52.3
18.51851852,16.5
21.60493827,8.1
